yaw, pitch, roll, rawX (accel), rawY, rawZ, tmp36, Time (HH:MM:SS), Date (MM/DD/YY),GPS Fix, Fix Quality, Latitude, Longitude, knots, altitude, # of satellite fixes
135.76,-3.88,1.45,13.72,5.91,230.40,82.48,13:31:47.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.80,10
135.76,-3.74,1.70,8.99,5.91,231.42,87.12,13:31:47.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.80,10
135.73,-3.66,1.48,11.83,6.89,230.40,84.80,13:31:47.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.90,10
135.73,-3.64,1.58,11.83,5.91,232.45,83.06,13:31:47.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.90,10
135.73,-3.63,1.42,15.62,4.92,231.42,82.48,13:31:47.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.90,10
135.72,-3.65,1.55,14.67,8.86,231.42,83.06,13:31:47.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.90,10
135.72,-3.61,1.50,14.67,3.94,230.40,83.06,13:31:47.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.90,10
135.71,-3.62,1.39,14.67,6.89,232.45,82.48,13:31:47.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.00,10
135.70,-3.55,1.56,14.67,8.86,232.45,82.48,13:31:48.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.00,10
135.70,-3.53,1.39,13.72,4.92,229.38,82.48,13:31:48.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.00,10
135.66,-3.55,1.57,14.67,7.88,229.38,85.96,13:31:48.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.00,10
135.67,-3.58,1.49,14.67,4.92,231.42,87.12,13:31:48.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.00,10
135.67,-3.58,1.43,13.72,7.88,232.45,84.80,13:31:48.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.00,10
135.66,-3.60,1.62,15.62,6.89,231.42,83.06,13:31:48.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.10,10
135.67,-3.61,1.42,14.67,4.92,230.40,83.06,13:31:48.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.10,10
135.66,-3.59,1.50,15.62,6.89,230.40,82.48,13:31:48.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.10,10
135.67,-3.57,1.52,12.78,6.89,232.45,83.06,13:31:48.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.16,197.10,10
135.66,-3.54,1.45,14.67,5.91,231.42,82.48,13:31:49.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.16,197.10,10
135.64,-3.52,1.55,15.62,6.89,231.42,82.48,13:31:49.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.16,197.10,10
135.63,-3.53,1.56,14.67,4.92,230.40,83.06,13:31:49.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.16,197.10,10
135.62,-3.56,1.46,13.72,4.92,230.40,87.12,13:31:49.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.16,197.00,10
135.62,-3.51,1.52,15.62,5.91,230.40,87.12,13:31:49.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.16,197.00,10
135.61,-3.56,1.52,14.67,4.92,231.42,87.12,13:31:49.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.17,197.00,10
135.60,-3.56,1.47,14.67,7.88,232.45,84.22,13:31:49.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.17,197.00,10
135.60,-3.58,1.55,14.67,7.88,231.42,83.06,13:31:49.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.17,197.00,10
135.60,-3.56,1.48,15.62,3.94,231.42,83.06,13:31:50.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.17,196.90,10
135.60,-3.56,1.49,14.67,6.89,232.45,82.48,13:31:50.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.17,196.90,10
135.60,-3.60,1.49,13.72,3.94,230.40,82.48,13:31:50.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.17,196.90,10
135.61,-3.59,1.39,14.67,5.91,232.45,83.06,13:31:50.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.17,196.90,10
135.61,-3.64,1.47,16.56,6.89,232.45,83.06,13:31:50.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.16,196.90,10
135.63,-3.58,1.45,15.62,4.92,231.42,83.06,13:31:50.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.90,10
135.64,-3.59,1.38,15.62,4.92,230.40,87.12,13:31:50.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.90,10
135.65,-3.62,1.44,15.62,5.91,233.47,83.06,13:31:50.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,196.90,10
135.66,-3.62,1.41,14.67,4.92,230.40,83.06,13:31:51.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.15,197.00,10
135.66,-3.60,1.39,14.67,6.89,233.47,83.06,13:31:51.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.14,197.00,10
135.66,-3.58,1.46,14.67,5.91,229.38,82.48,13:31:51.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.14,197.00,10
135.67,-3.55,1.37,15.62,4.92,231.42,83.06,13:31:51.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.14,197.00,10
135.67,-3.61,1.43,13.72,6.89,232.45,83.06,13:31:51.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.13,197.00,10
135.68,-3.58,1.41,13.72,4.92,229.38,83.06,13:31:51.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.13,197.00,10
135.67,-3.56,1.45,13.72,5.91,232.45,83.06,13:31:51.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.13,197.00,10
135.66,-3.53,1.52,12.78,5.91,230.40,86.54,13:31:51.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.12,197.00,10
135.66,-3.56,1.41,13.72,4.92,231.42,85.96,13:31:52.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.12,197.00,10
135.64,-3.52,1.44,13.72,5.91,229.38,84.80,13:31:52.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.11,197.00,10
135.63,-3.57,1.46,16.56,5.91,232.45,83.06,13:31:52.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.11,197.00,10
135.63,-3.61,1.38,14.67,5.91,231.42,83.06,13:31:52.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.11,197.00,10
135.62,-3.61,1.44,14.67,5.91,231.42,83.06,13:31:52.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.11,197.00,10
135.64,-3.61,1.40,14.67,4.92,233.47,83.06,13:31:52.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.11,197.00,10
135.63,-3.62,1.41,14.67,4.92,231.42,83.06,13:31:52.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.11,197.00,10
135.64,-3.59,1.45,13.72,5.91,231.42,83.06,13:31:52.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.11,197.00,10
135.65,-3.59,1.41,14.67,4.92,232.45,83.06,13:31:53.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.11,197.00,10
135.65,-3.61,1.43,15.62,5.91,230.40,83.06,13:31:53.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.10,197.00,10
135.66,-3.58,1.44,14.67,5.91,233.47,84.80,13:31:53.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.10,197.00,10
135.67,-3.59,1.39,13.72,4.92,230.40,84.80,13:31:53.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.00,10
135.66,-3.56,1.41,14.67,5.91,230.40,83.06,13:31:53.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.00,10
135.67,-3.58,1.40,15.62,4.92,231.42,83.06,13:31:53.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.00,10
135.67,-3.59,1.29,13.72,3.94,230.40,83.06,13:31:53.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.00,10
135.67,-3.57,1.42,13.72,6.89,233.47,83.06,13:31:53.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.00,10
135.67,-3.53,1.42,15.62,2.95,231.42,83.06,13:31:53.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.00,10
135.66,-3.50,1.42,14.67,5.91,229.38,84.22,13:31:54.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.00,10
135.63,-3.56,1.38,14.67,4.92,230.40,84.22,13:31:54.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.00,10
135.62,-3.57,1.46,15.62,5.91,231.42,84.22,13:31:54.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.00,10
135.62,-3.57,1.35,14.67,4.92,231.42,87.12,13:31:54.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.00,10
135.63,-3.61,1.44,13.72,6.89,230.40,83.06,13:31:54.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.10,10
135.64,-3.57,1.39,15.62,5.91,232.45,85.38,13:31:54.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.10,10
135.63,-3.59,1.42,13.72,6.89,232.45,87.12,13:31:55.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.10,10
135.64,-3.60,1.39,13.72,2.95,230.40,83.06,13:31:55.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.10,10
135.64,-3.54,1.36,14.67,6.89,231.42,83.06,13:31:55.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.10,10
135.64,-3.57,1.41,14.67,4.92,230.40,83.06,13:31:55.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.10,10
135.64,-3.54,1.37,14.67,5.91,230.40,83.06,13:31:55.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.10,10
135.63,-3.55,1.52,14.67,7.88,231.42,83.06,13:31:55.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.10,10
135.63,-3.53,1.47,13.72,4.92,231.42,83.06,13:31:55.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.10,10
135.63,-3.51,1.38,13.72,4.92,232.45,83.06,13:31:55.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.10,10
135.62,-3.56,1.38,13.72,4.92,230.40,83.06,13:31:56.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.10,10
135.62,-3.54,1.44,13.72,4.92,232.45,83.06,13:31:56.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.10,10
135.61,-3.53,1.50,15.62,6.89,232.45,86.54,13:31:56.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.10,10
135.61,-3.55,1.44,13.72,5.91,232.45,87.12,13:31:56.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.10,10
135.61,-3.55,1.36,15.62,4.92,231.42,83.64,13:31:56.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.10,10
135.60,-3.56,1.43,15.62,5.91,231.42,83.06,13:31:56.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.20,10
135.60,-3.53,1.53,14.67,7.88,230.40,80.16,13:31:56.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.20,10
135.61,-3.54,1.42,13.72,3.94,231.42,83.06,13:31:56.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.20,10
135.59,-3.48,1.49,14.67,7.88,234.50,83.06,13:31:57.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.20,10
135.58,-3.52,1.56,14.67,5.91,229.38,83.06,13:31:57.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.20,10
135.58,-3.53,1.38,13.72,3.94,230.40,83.06,13:31:57.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.20,10
135.58,-3.56,1.41,14.67,4.92,232.45,81.90,13:31:57.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.20,10
135.58,-3.58,1.42,13.72,3.94,230.40,87.70,13:31:57.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.20,10
135.59,-3.57,1.42,14.67,6.89,231.42,87.12,13:31:57.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.20,10
135.59,-3.61,1.47,13.72,5.91,232.45,83.64,13:31:57.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.20,10
135.61,-3.59,1.44,12.78,4.92,230.40,83.06,13:31:57.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.20,10
135.60,-3.54,1.53,13.72,7.88,231.42,83.06,13:31:58.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.20,10
135.60,-3.55,1.47,14.67,3.94,230.40,83.06,13:31:58.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.20,10
135.60,-3.56,1.42,14.67,6.89,231.42,83.06,13:31:58.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.20,10
135.59,-3.59,1.63,14.67,5.91,231.42,83.06,13:31:58.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.20,10
135.60,-3.56,1.40,14.67,3.94,231.42,83.06,13:31:58.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.20,10
135.60,-3.55,1.54,14.67,6.89,230.40,83.06,13:31:58.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.20,10
135.60,-3.58,1.52,12.78,3.94,232.45,85.96,13:31:58.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.20,10
135.60,-3.55,1.38,12.78,5.91,231.42,87.12,13:31:58.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.30,10
135.60,-3.52,1.54,13.72,6.89,232.45,85.96,13:31:59.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.06,197.30,10
135.60,-3.54,1.42,14.67,3.94,229.38,83.06,13:31:59.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.30,10
135.60,-3.55,1.39,14.67,5.91,230.40,83.06,13:31:59.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.30,10
135.61,-3.60,1.45,13.72,4.92,232.45,83.06,13:31:59.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.63,-3.59,1.31,15.62,4.92,232.45,83.06,13:31:59.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.62,-3.63,1.43,14.67,5.91,231.42,83.06,13:31:59.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.63,-3.60,1.43,12.78,4.92,230.40,83.06,13:31:59.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.64,-3.57,1.35,14.67,6.89,231.42,83.06,13:31:59.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.64,-3.56,1.42,12.78,5.91,231.42,83.64,13:31:59.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.64,-3.53,1.36,14.67,4.92,233.47,87.70,13:32:0.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.30,10
135.64,-3.52,1.40,13.72,6.89,230.40,84.22,13:32:0.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.09,197.30,10
135.63,-3.52,1.42,13.72,4.92,231.42,83.06,13:32:0.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.63,-3.58,1.42,14.67,4.92,231.42,83.06,13:32:0.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.63,-3.63,1.43,13.72,6.89,229.38,83.06,13:32:0.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.08,197.30,10
135.65,-3.56,1.38,15.62,5.91,231.42,83.06,13:32:0.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.07,197.30,10
135.64,-3.59,1.42,13.72,5.91,230.40,83.06,13:32:0.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.06,197.40,10
135.65,-3.58,1.37,13.72,5.91,232.45,83.06,13:32:0.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.06,197.40,10
135.64,-3.54,1.39,14.67,4.92,231.42,83.64,13:32:1.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.06,197.40,10
135.64,-3.55,1.40,14.67,3.94,230.40,87.70,13:32:1.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.06,197.40,10
135.64,-3.55,1.42,14.67,4.92,231.42,87.70,13:32:1.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.06,197.40,10
135.64,-3.56,1.44,14.67,4.92,230.40,83.64,13:32:1.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.06,197.40,10
135.64,-3.56,1.46,13.72,4.92,231.42,83.06,13:32:1.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.06,197.40,10
135.64,-3.55,1.44,13.72,6.89,232.45,83.06,13:32:1.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.04,197.40,10
135.63,-3.54,1.45,14.67,4.92,230.40,83.06,13:32:1.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.04,197.40,10
135.64,-3.53,1.39,14.67,4.92,229.38,83.06,13:32:1.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.03,197.40,10
135.64,-3.60,1.36,14.67,4.92,231.42,83.06,13:32:2.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.03,197.40,10
135.65,-3.60,1.37,14.67,5.91,233.47,83.06,13:32:2.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.03,197.40,10
135.65,-3.59,1.35,14.67,5.91,231.42,87.12,13:32:2.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.04,197.40,10
135.66,-3.59,1.37,13.72,5.91,231.42,87.70,13:32:2.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.04,197.40,10
135.67,-3.57,1.35,14.67,5.91,230.40,87.70,13:32:2.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.04,197.40,10
135.67,-3.60,1.36,14.67,5.91,230.40,83.64,13:32:2.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.03,197.40,10
135.67,-3.63,1.40,13.72,5.91,230.40,83.06,13:32:2.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.03,197.40,10
135.66,-3.59,1.39,14.67,5.91,232.45,83.06,13:32:2.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.40,10
135.66,-3.58,1.45,13.72,5.91,229.38,83.06,13:32:3.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.40,10
135.65,-3.54,1.43,14.67,4.92,232.45,80.74,13:32:3.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.40,10
135.65,-3.54,1.44,13.72,5.91,229.38,83.06,13:32:3.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.03,197.50,10
135.64,-3.53,1.48,14.67,6.89,232.45,83.06,13:32:3.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.03,197.50,10
135.63,-3.54,1.49,15.62,4.92,230.40,85.38,13:32:3.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.00,197.50,10
135.63,-3.55,1.47,12.78,5.91,230.40,85.38,13:32:3.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.00,197.50,10
135.62,-3.56,1.49,14.67,6.89,232.45,85.38,13:32:3.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.50,10
135.62,-3.56,1.44,13.72,5.91,230.40,83.64,13:32:3.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.50,10
135.61,-3.54,1.50,14.67,4.92,229.38,83.06,13:32:4.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.50,10
135.60,-3.53,1.44,13.72,4.92,230.40,83.06,13:32:4.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.60,-3.55,1.45,13.72,6.89,231.42,83.06,13:32:4.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.60,-3.53,1.50,13.72,5.91,230.40,83.06,13:32:4.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.59,-3.51,1.52,14.67,5.91,231.42,83.06,13:32:4.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.58,-3.53,1.53,12.78,6.89,230.40,83.64,13:32:4.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.58,-3.54,1.53,13.72,4.92,230.40,86.54,13:32:4.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.57,-3.51,1.46,14.67,6.89,231.42,85.96,13:32:4.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.57,-3.54,1.50,14.67,5.91,231.42,83.64,13:32:5.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.56,-3.54,1.49,14.67,4.92,231.42,83.64,13:32:5.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.50,10
135.56,-3.60,1.46,13.72,5.91,232.45,83.06,13:32:5.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.50,10
135.56,-3.59,1.45,14.67,5.91,230.40,83.06,13:32:5.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.02,197.50,10
135.58,-3.58,1.42,14.67,5.91,230.40,83.06,13:32:5.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.58,-3.61,1.44,14.67,4.92,232.45,83.06,13:32:5.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.59,-3.61,1.41,14.67,5.91,230.40,83.06,13:32:5.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.60,-3.60,1.38,15.62,5.91,232.45,83.06,13:32:5.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.61,-3.59,1.45,14.67,4.92,231.42,84.80,13:32:5.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.62,-3.57,1.45,14.67,5.91,233.47,87.70,13:32:6.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.00,197.50,10
135.63,-3.59,1.40,14.67,5.91,231.42,83.64,13:32:6.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.00,197.50,10
135.63,-3.55,1.40,14.67,5.91,231.42,80.16,13:32:6.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.64,-3.55,1.38,13.72,4.92,231.42,83.06,13:32:6.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.64,-3.57,1.39,13.72,6.89,230.40,83.06,13:32:6.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.64,-3.57,1.39,13.72,3.94,230.40,83.06,13:32:6.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.65,-3.56,1.37,14.67,5.91,232.45,83.06,13:32:6.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.65,-3.60,1.36,13.72,5.91,231.42,83.64,13:32:6.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.66,-3.57,1.37,14.67,5.91,232.45,83.06,13:32:7.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.00,197.50,10
135.66,-3.58,1.43,13.72,5.91,230.40,83.64,13:32:7.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.00,197.50,10
135.66,-3.62,1.39,14.67,4.92,232.45,85.96,13:32:7.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.67,-3.63,1.37,14.67,5.91,231.42,83.64,13:32:7.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.68,-3.65,1.40,14.67,5.91,229.38,83.06,13:32:7.406,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.69,-3.58,1.38,14.67,4.92,231.42,83.06,13:32:7.609,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.68,-3.62,1.42,14.67,6.89,231.42,83.06,13:32:7.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.68,-3.59,1.40,14.67,4.92,231.42,83.64,13:32:7.796,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.50,10
135.67,-3.59,1.42,14.67,4.92,229.38,83.64,13:32:8.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.40,10
135.68,-3.57,1.40,13.72,4.92,230.40,83.06,13:32:8.0,8/28/14,1,1,4120.1098N, 8309.9746W,0.00,197.40,10
135.69,-3.58,1.35,14.67,5.91,231.42,83.64,13:32:8.203,8/28/14,1,1,4120.1098N, 8309.9746W,0.01,197.40,10
135.69,-3.60,1.39,14.67,5.91,231.42,88.28,13:32:8.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.40,10
135.69,-3.59,1.40,12.78,6.89,230.40,87.70,13:32:8.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.40,10
135.68,-3.59,1.40,14.67,5.91,232.45,86.54,13:32:8.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.40,10
135.67,-3.56,1.43,14.67,5.91,230.40,83.64,13:32:8.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.00,197.40,10
135.67,-3.59,1.43,14.67,4.92,231.42,83.06,13:32:8.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.00,197.40,10
135.65,-3.56,1.44,14.67,6.89,229.38,83.64,13:32:9.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.00,197.40,10
135.64,-3.53,1.50,13.72,5.91,229.38,83.64,13:32:9.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.00,197.40,10
135.63,-3.54,1.47,13.72,5.91,230.40,83.64,13:32:9.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.40,10
135.62,-3.57,1.40,14.67,3.94,230.40,83.64,13:32:9.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.40,10
135.63,-3.60,1.38,14.67,6.89,230.40,80.16,13:32:9.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.50,10
135.63,-3.63,1.39,14.67,5.91,231.42,83.64,13:32:9.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.50,10
135.63,-3.61,1.46,14.67,6.89,230.40,84.22,13:32:9.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.50,10
135.64,-3.63,1.43,15.62,4.92,231.42,83.64,13:32:9.796,8/28/14,1,1,4120.1103N, 8309.9746W,0.02,197.50,10
135.64,-3.66,1.40,14.67,5.91,231.42,83.64,13:32:10.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.02,197.50,10
135.64,-3.58,1.46,14.67,5.91,231.42,83.64,13:32:10.0,8/28/14,1,1,4120.1103N, 8309.9746W,0.00,197.50,10
135.63,-3.54,1.40,13.72,4.92,230.40,83.06,13:32:10.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.00,197.50,10
135.63,-3.56,1.41,14.67,5.91,229.38,83.06,13:32:10.203,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.50,10
135.63,-3.59,1.45,14.67,4.92,230.40,83.64,13:32:10.406,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.50,10
135.63,-3.59,1.46,14.67,4.92,231.42,83.64,13:32:10.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.50,10
135.63,-3.58,1.45,13.72,5.91,230.40,87.70,13:32:10.609,8/28/14,1,1,4120.1103N, 8309.9746W,0.01,197.50,10
