yaw, pitch, roll, rawX (accel), rawY, rawZ, tmp36, Time (HH:MM:SS), Date (MM/DD/YY),GPS Fix, Fix Quality, Latitude, Longitude, knots, altitude, # of satellite fixes
166.14,-10.06,1.51,10.88,13.78,289.79,51.73,15:16:32.984,8/28/14,1,1,4101.5722N, 8243.5498W,9.64,19881.90,9
133.10,-9.23,3.07,21.29,0.98,310.27,51.73,15:16:33.203,8/28/14,1,1,4101.5722N, 8243.5498W,11.20,19877.50,9
103.80,-3.74,7.21,-6.15,37.42,285.70,51.73,15:16:33.406,8/28/14,1,1,4101.5722N, 8243.5507W,11.20,19873.20,9
77.47,-3.99,5.18,41.17,0.98,311.30,55.79,15:16:33.406,8/28/14,1,1,4101.5722N, 8243.5507W,13.26,19873.20,9
53.20,0.30,3.89,4.26,6.89,309.25,52.89,15:16:33.609,8/28/14,1,1,4101.5722N, 8243.5527W,14.49,19869.20,9
30.39,3.21,4.17,17.51,30.52,316.42,51.73,15:16:33.796,8/28/14,1,1,4101.5717N, 8243.5537W,14.49,19865.20,9
7.54,2.60,-1.69,22.24,-1.97,296.96,51.73,15:16:33.796,8/28/14,1,1,4101.5717N, 8243.5537W,14.43,19865.20,9
-18.08,2.60,-4.11,23.19,24.62,326.66,51.15,15:16:34.0,8/28/14,1,1,4101.5717N, 8243.5546W,14.43,19861.30,9
-47.15,0.97,-6.85,4.26,21.66,259.07,51.73,15:16:34.0,8/28/14,1,1,4101.5717N, 8243.5546W,15.89,19861.30,9
-80.74,-6.09,-7.01,27.92,22.65,279.55,55.79,15:16:34.203,8/28/14,1,1,4101.5712N, 8243.5566W,17.75,19857.30,9
-120.78,-7.55,-7.37,17.51,19.69,281.60,51.73,15:16:34.406,8/28/14,1,1,4101.5708N, 8243.5576W,17.75,19853.50,9
-160.95,-11.79,-5.76,44.95,-4.92,287.74,51.73,15:16:34.406,8/28/14,1,1,4101.5708N, 8243.5576W,18.88,19853.50,9
160.56,-9.43,1.91,-25.08,39.38,270.34,51.73,15:16:34.593,8/28/14,1,1,4101.5698N, 8243.5585W,18.88,19849.50,9
127.49,-12.68,2.64,61.99,7.88,306.18,51.73,15:16:34.593,8/28/14,1,1,4101.5698N, 8243.5585W,20.02,19849.50,9
98.68,-4.00,2.46,-8.04,-33.48,272.38,55.79,15:16:34.796,8/28/14,1,1,4101.5693N, 8243.5605W,20.02,19845.50,9
73.80,-4.11,8.35,40.22,68.92,307.20,52.31,15:16:35.0,8/28/14,1,1,4101.5688N, 8243.5615W,20.02,19841.60,9
50.06,-0.68,3.26,3.31,11.82,263.17,51.73,15:16:35.0,8/28/14,1,1,4101.5688N, 8243.5615W,20.33,19841.60,9
25.52,-3.84,-3.16,39.28,-15.75,236.54,51.73,15:16:35.203,8/28/14,1,1,4101.5678N, 8243.5625W,20.26,19837.70,9
-1.65,1.80,0.66,-18.45,15.75,252.93,51.73,15:16:35.390,8/28/14,1,1,4101.5668N, 8243.5634W,20.26,19833.60,9
-28.08,-0.63,0.18,37.38,28.55,287.74,51.73,15:16:35.390,8/28/14,1,1,4101.5668N, 8243.5634W,19.58,19833.60,9
-58.69,-1.90,-2.64,20.35,13.78,268.29,54.63,15:16:35.609,8/28/14,1,1,4101.5654N, 8243.5634W,19.58,19829.40,9
-94.00,-3.55,-4.65,21.29,33.48,303.10,51.73,15:16:35.609,8/28/14,1,1,4101.5654N, 8243.5634W,19.65,19829.40,9
-133.92,-6.90,-6.79,-0.47,-4.92,267.26,51.73,15:16:35.796,8/28/14,1,1,4101.5644N, 8243.5644W,20.22,19825.30,9
-174.88,-11.82,-3.10,18.45,43.32,319.49,51.73,15:16:36.0,8/28/14,1,1,4101.5629N, 8243.5644W,20.22,19821.30,9
147.90,-14.66,-1.01,22.24,33.48,330.75,51.73,15:16:36.0,8/28/14,1,1,4101.5629N, 8243.5644W,20.68,19821.30,9
115.90,-17.09,1.07,32.65,-12.80,315.39,54.05,15:16:36.187,8/28/14,1,1,4101.5625N, 8243.5644W,20.68,19817.00,9
87.67,-12.34,10.82,10.88,18.71,365.57,53.47,15:16:36.187,8/28/14,1,1,4101.5625N, 8243.5644W,20.83,19817.00,9
61.53,-6.43,16.72,4.26,22.65,312.32,51.73,15:16:36.406,8/28/14,1,1,4101.5610N, 8243.5644W,19.85,19812.70,9
36.72,-1.17,13.50,34.54,-5.91,318.46,51.73,15:16:36.609,8/28/14,1,1,4101.5600N, 8243.5634W,19.85,19808.70,9
12.18,6.61,10.42,0.47,20.68,271.36,51.73,15:16:36.609,8/28/14,1,1,4101.5600N, 8243.5634W,19.77,19808.70,9
-13.05,9.60,4.93,0.47,16.74,287.74,51.73,15:16:36.796,8/28/14,1,1,4101.5585N, 8243.5634W,19.09,19804.60,9
-39.61,5.29,-1.35,25.08,5.91,307.20,55.79,15:16:36.796,8/28/14,1,1,4101.5585N, 8243.5634W,19.09,19804.60,9
-79.53,5.16,-7.34,-3.31,1.97,265.22,51.73,15:16:36.984,8/28/14,1,1,4101.5581N, 8243.5634W,17.75,19804.60,9
-125.75,-2.02,-6.18,20.35,17.72,278.53,51.15,15:16:37.203,8/28/14,1,1,4101.5576N, 8243.5625W,15.85,19804.60,9
-177.57,-4.81,-5.42,26.97,42.34,268.29,51.15,15:16:37.406,8/28/14,1,1,4101.5566N, 8243.5615W,13.68,19804.60,9
118.11,-7.60,-5.70,-26.97,17.72,281.60,51.15,15:16:37.609,8/28/14,1,1,4101.5566N, 8243.5615W,12.36,19804.60,9
93.79,-16.10,-1.43,70.51,36.43,302.08,51.73,15:16:37.796,8/28/14,1,1,4101.5556N, 8243.5605W,12.36,19784.00,9
67.14,-11.28,-0.33,-29.81,1.97,239.62,51.73,15:16:37.796,8/28/14,1,1,4101.5556N, 8243.5605W,11.56,19784.00,9
42.04,-15.63,3.81,74.29,10.83,331.78,51.73,15:16:38.0,8/28/14,1,1,4101.5556N, 8243.5595W,9.09,19779.80,9
17.08,-0.55,7.91,-75.24,16.74,215.04,51.73,15:16:38.203,8/28/14,1,1,4101.5556N, 8243.5595W,9.09,19775.60,9
-9.00,-5.75,9.14,94.17,63.02,364.54,55.79,15:16:38.203,8/28/14,1,1,4101.5556N, 8243.5595W,6.84,19775.60,9
-37.50,4.92,-3.11,-21.29,-20.68,250.88,54.63,15:16:38.406,8/28/14,1,1,4101.5556N, 8243.5595W,3.27,19771.00,9
-69.72,-1.79,-0.43,61.99,44.31,336.90,51.73,15:16:38.593,8/28/14,1,1,4101.5556N, 8243.5595W,3.27,19766.90,9
-106.98,1.58,-1.14,2.37,29.54,275.46,51.73,15:16:38.593,8/28/14,1,1,4101.5556N, 8243.5595W,0.12,19766.90,9
-146.86,-7.25,-1.95,58.20,17.72,299.01,51.73,15:16:38.796,8/28/14,1,1,4101.5556N, 8243.5595W,0.12,19762.90,9
172.55,-4.85,-1.88,24.13,1.97,303.10,55.21,15:16:38.796,8/28/14,1,1,4101.5556N, 8243.5595W,0.08,19762.90,9
137.95,-4.73,2.10,10.88,29.54,262.14,54.05,15:16:39.0,8/28/14,1,1,4101.5556N, 8243.5595W,0.15,19758.90,9
108.41,-6.33,2.51,37.38,22.65,284.67,51.73,15:16:39.203,8/28/14,1,1,4101.5556N, 8243.5595W,0.15,19754.90,9
81.35,-4.43,0.11,14.67,5.91,249.86,51.73,15:16:39.203,8/28/14,1,1,4101.5556N, 8243.5595W,0.26,19754.90,9
54.99,-2.83,2.51,-1.42,14.77,275.46,51.73,15:16:39.390,8/28/14,1,1,4101.5551N, 8243.5595W,0.26,19750.70,9
29.71,-3.34,3.29,16.56,24.62,278.53,51.73,15:16:39.390,8/28/14,1,1,4101.5551N, 8243.5595W,3.58,19750.70,9
3.58,-3.27,3.24,26.97,0.98,231.42,51.73,15:16:39.609,8/28/14,1,1,4101.5551N, 8243.5605W,4.62,19746.60,9
-24.09,0.27,3.41,11.83,15.75,271.36,52.31,15:16:39.796,8/28/14,1,1,4101.5551N, 8243.5605W,4.62,19742.80,9
-54.08,2.63,3.60,9.94,36.43,282.62,51.73,15:16:39.796,8/28/14,1,1,4101.5551N, 8243.5605W,5.02,19742.80,9
-88.59,0.83,-1.90,46.85,9.85,258.05,51.73,15:16:40.0,8/28/14,1,1,4101.5546N, 8243.5615W,5.77,19739.00,9
-128.80,0.66,-3.60,-1.42,16.74,258.05,51.73,15:16:40.187,8/28/14,1,1,4101.5541N, 8243.5615W,5.77,19735.20,9
-168.97,-3.15,-4.35,41.17,43.32,306.18,55.21,15:16:40.187,8/28/14,1,1,4101.5541N, 8243.5615W,6.59,19735.20,9
154.20,-8.18,-7.03,31.70,15.75,203.78,52.31,15:16:40.406,8/28/14,1,1,4101.5537N, 8243.5625W,6.59,19731.40,9
120.60,-10.36,-4.02,27.92,39.38,318.46,51.73,15:16:40.406,8/28/14,1,1,4101.5537N, 8243.5625W,7.66,19731.40,9
92.10,-12.85,-3.43,37.38,-4.92,267.26,51.73,15:16:40.609,8/28/14,1,1,4101.5537N, 8243.5634W,8.51,19727.60,9
64.23,-10.85,4.82,-31.70,20.68,296.96,51.73,15:16:40.796,8/28/14,1,1,4101.5527N, 8243.5634W,8.51,19723.90,9
38.06,-12.64,7.18,71.45,19.69,286.72,51.73,15:16:40.796,8/28/14,1,1,4101.5527N, 8243.5634W,9.22,19723.90,9
11.34,-5.42,8.70,1.42,-15.75,272.38,52.89,15:16:40.984,8/28/14,1,1,4101.5522N, 8243.5644W,9.22,19720.00,9
-18.00,-4.38,12.34,71.45,49.23,377.86,52.31,15:16:40.984,8/28/14,1,1,4101.5522N, 8243.5644W,11.64,19720.00,9
-48.95,7.42,7.86,-62.94,-13.78,247.81,51.73,15:16:41.203,8/28/14,1,1,4101.5517N, 8243.5644W,12.34,19720.00,9
-85.25,2.73,6.26,94.17,43.32,344.06,51.73,15:16:41.406,8/28/14,1,1,4101.5512N, 8243.5654W,12.34,19712.70,9
-124.16,14.73,-2.18,-70.51,-13.78,214.02,51.73,15:16:41.406,8/28/14,1,1,4101.5512N, 8243.5654W,13.47,19712.70,9
-161.98,5.46,-4.01,101.74,39.38,344.06,55.79,15:16:41.609,8/28/14,1,1,4101.5502N, 8243.5664W,15.29,19709.10,9
160.45,9.73,-13.56,-2.37,7.88,262.14,55.79,15:16:41.609,8/28/14,1,1,4101.5502N, 8243.5664W,15.29,19709.10,9
129.34,-3.82,-11.06,85.65,44.31,285.70,51.73,15:16:41.796,8/28/14,1,1,4101.5493N, 8243.5673W,15.94,19705.60,9
100.14,-6.62,-15.50,-22.24,-18.71,199.68,51.73,15:16:42.0,8/28/14,1,1,4101.5483N, 8243.5673W,15.94,19702.10,9
73.96,-13.12,-5.78,31.70,56.12,281.60,51.73,15:16:42.0,8/28/14,1,1,4101.5483N, 8243.5673W,16.63,19702.10,9
50.60,-14.33,-7.76,40.22,0.98,236.54,51.73,15:16:42.203,8/28/14,1,1,4101.5468N, 8243.5673W,17.14,19698.50,9
24.15,-15.53,0.09,44.01,24.62,286.72,55.79,15:16:42.406,8/28/14,1,1,4101.5463N, 8243.5673W,17.14,19694.80,9
-4.35,-13.56,5.55,41.17,25.60,303.10,51.73,15:16:42.406,8/28/14,1,1,4101.5463N, 8243.5673W,17.08,19694.80,9
-37.15,-8.98,8.72,0.47,11.82,289.79,51.73,15:16:42.593,8/28/14,1,1,4101.5454N, 8243.5673W,17.08,19690.90,9
-73.70,-8.41,7.76,41.17,6.89,278.53,51.73,15:16:42.593,8/28/14,1,1,4101.5454N, 8243.5673W,16.49,19690.90,9
-112.83,-2.92,7.93,10.88,-1.97,274.43,51.73,15:16:42.796,8/28/14,1,1,4101.5444N, 8243.5673W,16.46,19687.20,9
-152.10,2.28,7.05,5.21,5.91,311.30,56.96,15:16:43.0,8/28/14,1,1,4101.5434N, 8243.5673W,16.46,19683.50,9
170.54,1.90,5.54,38.33,21.66,291.84,54.63,15:16:43.0,8/28/14,1,1,4101.5434N, 8243.5673W,16.10,19683.50,9
136.10,7.25,-0.05,-7.10,0.00,296.96,51.73,15:16:43.203,8/28/14,1,1,4101.5424N, 8243.5664W,16.26,19679.10,9
106.09,0.78,-3.53,43.06,7.88,284.67,51.73,15:16:43.390,8/28/14,1,1,4101.5419N, 8243.5654W,16.26,19674.80,9
77.76,5.62,-6.90,-29.81,24.62,289.79,51.73,15:16:43.390,8/28/14,1,1,4101.5419N, 8243.5654W,14.07,19674.80,9
55.65,-5.48,-9.54,71.45,19.69,346.11,56.37,15:16:43.609,8/28/14,1,1,4101.5415N, 8243.5654W,14.07,19670.60,9
31.14,-4.73,-9.04,-10.88,14.77,295.94,51.73,15:16:43.609,8/28/14,1,1,4101.5415N, 8243.5654W,12.07,19670.60,9
6.90,-11.34,-5.74,47.79,27.57,311.30,52.31,15:16:43.796,8/28/14,1,1,4101.5405N, 8243.5644W,11.56,19666.60,9
-24.29,-10.28,-3.83,6.15,-0.98,260.10,51.73,15:16:44.0,8/28/14,1,1,4101.5405N, 8243.5634W,11.56,19662.50,9
-59.51,-10.13,1.70,23.19,42.34,319.49,51.73,15:16:44.0,8/28/14,1,1,4101.5405N, 8243.5634W,11.49,19662.50,9
-98.54,-7.53,2.62,10.88,-2.95,282.62,51.73,15:16:44.187,8/28/14,1,1,4101.5405N, 8243.5634W,11.49,19658.40,9
-138.59,-5.88,4.22,14.67,10.83,281.60,55.79,15:16:44.187,8/28/14,1,1,4101.5405N, 8243.5634W,9.94,19658.40,9
-177.81,-0.83,5.91,-6.15,13.78,279.55,52.31,15:16:44.406,8/28/14,1,1,4101.5400N, 8243.5625W,9.30,19654.30,9
146.45,-0.47,3.16,34.54,18.71,315.39,51.73,15:16:44.609,8/28/14,1,1,4101.5400N, 8243.5625W,9.30,19650.00,9
114.52,2.62,1.61,19.40,9.85,276.48,51.73,15:16:44.609,8/28/14,1,1,4101.5400N, 8243.5625W,7.93,19650.00,9
86.46,3.09,-1.32,11.83,24.62,299.01,51.73,15:16:44.796,8/28/14,1,1,4101.5400N, 8243.5615W,6.29,19645.70,9
61.86,-0.35,-3.95,30.76,17.72,276.48,51.73,15:16:44.796,8/28/14,1,1,4101.5400N, 8243.5615W,6.29,19645.70,9
38.45,-2.37,-5.97,22.24,17.72,264.19,53.47,15:16:44.984,8/28/14,1,1,4101.5405N, 8243.5615W,4.33,19641.40,9
14.48,-6.57,-5.48,27.92,13.78,311.30,51.73,15:16:45.203,8/28/14,1,1,4101.5405N, 8243.5615W,4.33,19637.20,9
-13.33,-8.70,-2.69,9.94,24.62,252.93,51.73,15:16:45.203,8/28/14,1,1,4101.5405N, 8243.5615W,2.99,19637.20,9
-46.17,-11.42,-0.19,32.65,21.66,270.34,51.73,15:16:45.406,8/28/14,1,1,4101.5405N, 8243.5615W,2.00,19633.20,9
-84.51,-9.09,0.82,4.26,4.92,234.50,51.73,15:16:45.609,8/28/14,1,1,4101.5405N, 8243.5615W,2.00,19629.00,9
-125.89,-8.38,6.49,14.67,33.48,267.26,55.79,15:16:45.609,8/28/14,1,1,4101.5405N, 8243.5615W,1.26,19629.00,9
-166.99,-4.73,7.31,1.42,16.74,246.78,52.89,15:16:45.796,8/28/14,1,1,4101.5405N, 8243.5615W,1.26,19624.90,9
155.35,-3.45,5.70,12.78,-0.98,261.12,51.73,15:16:45.796,8/28/14,1,1,4101.5405N, 8243.5615W,1.89,19624.90,9
122.91,0.86,7.39,0.47,13.78,266.24,51.73,15:16:46.0,8/28/14,1,1,4101.5405N, 8243.5625W,3.85,19620.90,9
95.44,2.42,5.28,24.13,23.63,322.56,51.73,15:16:46.203,8/28/14,1,1,4101.5410N, 8243.5634W,3.85,19617.00,9
71.35,3.46,1.40,19.40,-2.95,226.30,55.79,15:16:46.203,8/28/14,1,1,4101.5410N, 8243.5634W,4.93,19617.00,9
49.48,4.86,-0.82,5.21,9.85,283.65,52.89,15:16:46.406,8/28/14,1,1,4101.5415N, 8243.5634W,6.19,19613.10,9
28.83,2.95,-2.43,34.54,17.72,296.96,51.73,15:16:46.593,8/28/14,1,1,4101.5415N, 8243.5634W,6.19,19609.10,9
7.60,0.54,-5.55,26.03,21.66,292.86,51.73,15:16:46.593,8/28/14,1,1,4101.5415N, 8243.5634W,6.72,19609.10,9
-16.65,-3.84,-7.62,43.06,19.69,306.18,51.73,15:16:46.796,8/28/14,1,1,4101.5419N, 8243.5644W,6.72,19605.10,9
-45.82,-6.70,-7.35,10.88,10.83,280.58,51.73,15:16:46.796,8/28/14,1,1,4101.5419N, 8243.5644W,6.90,19605.10,9
-79.64,-12.15,-4.46,30.76,31.51,342.02,55.79,15:16:47.0,8/28/14,1,1,4101.5419N, 8243.5654W,7.16,19601.00,9
-118.58,-14.14,-2.73,8.99,10.83,305.15,51.73,15:16:47.203,8/28/14,1,1,4101.5415N, 8243.5664W,7.16,19596.90,9
-158.92,-15.22,3.92,18.45,18.71,292.86,51.73,15:16:47.203,8/28/14,1,1,4101.5415N, 8243.5664W,7.74,19596.90,9
163.85,-10.95,8.96,15.62,13.78,378.88,51.73,15:16:47.390,8/28/14,1,1,4101.5415N, 8243.5673W,7.74,19593.00,9
131.52,-7.38,13.12,4.26,9.85,299.01,51.73,15:16:47.390,8/28/14,1,1,4101.5415N, 8243.5673W,8.28,19593.00,9
104.47,-0.97,15.45,16.56,20.68,339.97,55.79,15:16:47.609,8/28/14,1,1,4101.5410N, 8243.5673W,8.72,19589.10,9
80.85,4.74,11.14,9.94,-2.95,344.06,51.73,15:16:47.796,8/28/14,1,1,4101.5405N, 8243.5683W,8.72,19585.00,9
58.96,11.15,7.27,-13.72,-2.95,290.82,51.73,15:16:47.796,8/28/14,1,1,4101.5405N, 8243.5683W,11.88,19585.00,9
38.03,9.42,3.74,32.65,47.26,348.16,51.73,15:16:48.0,8/28/14,1,1,4101.5395N, 8243.5693W,11.88,19580.90,9
17.35,10.88,-7.12,-3.31,-2.95,293.89,51.73,15:16:48.0,8/28/14,1,1,4101.5395N, 8243.5693W,12.20,19580.90,9
-4.09,3.89,-9.02,45.90,7.88,316.42,56.37,15:16:48.187,8/28/14,1,1,4101.5385N, 8243.5693W,11.66,19580.90,9
-26.38,3.00,-8.18,-2.37,41.35,315.39,53.47,15:16:48.406,8/28/14,1,1,4101.5375N, 8243.5693W,11.66,19572.60,9
-49.87,-5.08,-12.39,46.85,-3.94,307.20,51.73,15:16:48.406,8/28/14,1,1,4101.5375N, 8243.5693W,12.03,19572.60,9
-81.59,-5.32,-9.60,8.99,5.91,311.30,51.73,15:16:48.609,8/28/14,1,1,4101.5366N, 8243.5693W,12.48,19568.60,9
-117.46,-7.38,-5.65,12.78,35.45,315.39,51.73,15:16:48.796,8/28/14,1,1,4101.5361N, 8243.5693W,12.48,19564.40,9
-154.91,-11.31,-5.26,33.60,15.75,250.88,52.31,15:16:48.796,8/28/14,1,1,4101.5361N, 8243.5693W,12.41,19564.40,9
170.30,-10.09,-3.58,-7.10,-1.97,279.55,55.79,15:16:48.984,8/28/14,1,1,4101.5356N, 8243.5683W,12.41,19560.50,9
140.54,-10.34,0.50,16.56,4.92,284.67,52.31,15:16:48.984,8/28/14,1,1,4101.5356N, 8243.5683W,12.70,19560.50,9
113.70,-7.94,4.49,-4.26,32.49,260.10,51.73,15:16:49.203,8/28/14,1,1,4101.5351N, 8243.5673W,13.29,19556.70,9
88.67,-10.54,5.74,60.10,16.74,308.22,51.73,15:16:49.406,8/28/14,1,1,4101.5351N, 8243.5673W,13.29,19552.70,9
65.42,-2.14,4.26,-21.29,-5.91,219.14,51.73,15:16:49.406,8/28/14,1,1,4101.5351N, 8243.5673W,12.23,19552.70,9
42.77,-1.25,9.26,28.87,44.31,287.74,56.96,15:16:49.609,8/28/14,1,1,4101.5346N, 8243.5664W,10.94,19548.80,9
20.92,1.49,4.11,1.42,23.63,261.12,52.31,15:16:49.796,8/28/14,1,1,4101.5346N, 8243.5654W,10.94,19544.70,9
-2.09,-2.26,-0.72,41.17,-3.94,278.53,51.73,15:16:49.796,8/28/14,1,1,4101.5346N, 8243.5654W,9.65,19544.70,9
-27.74,0.93,-0.59,-8.04,18.71,256.00,51.73,15:16:50.0,8/28/14,1,1,4101.5346N, 8243.5654W,9.65,19540.60,9
-55.58,-3.23,3.52,21.29,50.22,296.96,51.73,15:16:50.0,8/28/14,1,1,4101.5346N, 8243.5654W,8.04,19540.60,9
-89.45,-4.81,-1.51,38.33,-4.92,265.22,51.73,15:16:50.203,8/28/14,1,1,4101.5346N, 8243.5644W,6.85,19536.80,9
-129.52,-2.86,0.22,8.99,9.85,270.34,52.89,15:16:50.406,8/28/14,1,1,4101.5351N, 8243.5644W,6.85,19532.90,9
-167.69,-0.81,3.63,5.21,39.38,259.07,51.73,15:16:50.406,8/28/14,1,1,4101.5351N, 8243.5644W,6.37,19532.90,9
157.89,-2.98,1.12,18.45,13.78,294.91,51.73,15:16:50.593,8/28/14,1,1,4101.5351N, 8243.5634W,6.37,19529.00,9
127.02,-3.48,-1.92,21.29,-3.94,245.76,51.73,15:16:50.593,8/28/14,1,1,4101.5351N, 8243.5634W,6.37,19529.00,9
99.55,-0.80,0.13,-3.31,14.77,300.03,51.73,15:16:50.796,8/28/14,1,1,4101.5356N, 8243.5634W,6.32,19525.10,9
75.03,-2.11,1.81,8.99,32.49,266.24,55.79,15:16:51.0,8/28/14,1,1,4101.5361N, 8243.5634W,6.32,19521.30,9
51.93,-4.50,-1.80,37.38,-4.92,266.24,55.79,15:16:51.0,8/28/14,1,1,4101.5361N, 8243.5634W,6.67,19521.30,9
28.71,-1.57,-0.39,1.42,3.94,240.64,51.73,15:16:51.203,8/28/14,1,1,4101.5361N, 8243.5634W,6.68,19517.30,9
6.58,-1.56,2.20,26.97,40.37,260.10,51.73,15:16:51.203,8/28/14,1,1,4101.5361N, 8243.5634W,6.68,19517.30,9
-16.80,-4.00,-0.45,34.54,28.55,291.84,51.73,15:16:51.390,8/28/14,1,1,4101.5361N, 8243.5634W,6.98,19513.40,9
-45.76,-6.58,-4.08,32.65,3.94,273.41,51.15,15:16:51.609,8/28/14,1,1,4101.5366N, 8243.5634W,6.98,19509.60,9
-82.24,-6.02,-1.08,-1.42,17.72,242.69,55.21,15:16:51.609,8/28/14,1,1,4101.5366N, 8243.5634W,7.44,19509.60,9
-121.99,-7.50,2.33,6.15,35.45,267.26,51.73,15:16:51.796,8/28/14,1,1,4101.5371N, 8243.5634W,7.86,19505.90,9
-161.67,-8.64,1.54,19.40,9.85,259.07,51.73,15:16:52.0,8/28/14,1,1,4101.5375N, 8243.5634W,7.86,19502.10,9
161.55,-7.38,3.23,27.92,17.72,290.82,51.73,15:16:52.0,8/28/14,1,1,4101.5375N, 8243.5634W,8.25,19502.10,9
128.71,-1.68,4.54,-14.67,7.88,246.78,51.73,15:16:52.187,8/28/14,1,1,4101.5380N, 8243.5634W,8.25,19498.10,9
99.86,-6.18,8.18,44.95,27.57,292.86,56.37,15:16:52.187,8/28/14,1,1,4101.5380N, 8243.5634W,8.49,19498.10,9
74.54,2.62,7.18,-4.26,17.72,278.53,51.73,15:16:52.406,8/28/14,1,1,4101.5385N, 8243.5634W,9.24,19494.10,9
50.63,0.70,2.55,61.04,5.91,284.67,51.73,15:16:52.609,8/28/14,1,1,4101.5390N, 8243.5634W,9.24,19490.50,9
27.36,8.57,3.19,-44.01,39.38,289.79,51.73,15:16:52.609,8/28/14,1,1,4101.5390N, 8243.5634W,10.30,19490.50,9
5.94,1.07,-2.39,61.04,40.37,320.51,51.73,15:16:52.796,8/28/14,1,1,4101.5400N, 8243.5644W,10.30,19487.10,9
-21.56,2.41,-9.08,-18.45,-22.65,229.38,52.31,15:16:52.796,8/28/14,1,1,4101.5400N, 8243.5644W,10.96,19487.10,9
-51.56,-5.25,-3.52,51.58,62.03,302.08,53.47,15:16:52.984,8/28/14,1,1,4101.5405N, 8243.5654W,11.53,19483.60,9
-88.74,-7.33,-4.11,6.15,34.46,257.02,51.73,15:16:53.203,8/28/14,1,1,4101.5415N, 8243.5664W,11.53,19480.20,9
-128.90,-14.53,-4.19,55.36,-25.60,274.43,51.73,15:16:53.203,8/28/14,1,1,4101.5415N, 8243.5664W,12.65,19480.20,9
-169.75,-5.59,5.03,-24.13,25.60,267.26,51.73,15:16:53.406,8/28/14,1,1,4101.5415N, 8243.5673W,12.68,19476.50,9
153.63,-5.17,9.07,27.92,53.17,250.88,52.31,15:16:53.609,8/28/14,1,1,4101.5424N, 8243.5673W,12.68,19472.80,9
121.44,-4.14,3.89,22.24,-3.94,207.87,56.96,15:16:53.609,8/28/14,1,1,4101.5424N, 8243.5673W,12.30,19472.80,9
93.17,-0.28,4.95,3.31,15.75,237.57,51.73,15:16:53.796,8/28/14,1,1,4101.5424N, 8243.5693W,12.30,19469.20,9
68.34,1.37,5.62,-4.26,27.57,252.93,51.73,15:16:53.796,8/28/14,1,1,4101.5424N, 8243.5693W,11.93,19469.20,9
45.62,-1.46,3.10,15.62,0.98,182.27,51.73,15:16:54.0,8/28/14,1,1,4101.5424N, 8243.5703W,11.10,19465.60,9
23.17,-0.81,2.46,18.45,4.92,267.26,51.73,15:16:54.203,8/28/14,1,1,4101.5429N, 8243.5712W,11.10,19462.00,9
0.18,0.75,2.76,16.56,12.80,240.64,51.73,15:16:54.203,8/28/14,1,1,4101.5429N, 8243.5712W,10.78,19462.00,9
-24.29,0.17,2.35,29.81,22.65,291.84,56.37,15:16:54.406,8/28/14,1,1,4101.5429N, 8243.5722W,10.78,19458.30,9
-52.26,1.13,0.66,26.97,37.42,286.72,51.73,15:16:54.406,8/28/14,1,1,4101.5429N, 8243.5722W,10.50,19458.30,9
-85.32,-0.64,-5.06,16.56,13.78,291.84,51.73,15:16:54.593,8/28/14,1,1,4101.5429N, 8243.5722W,9.70,19458.30,9
-123.78,-5.06,-7.17,20.35,10.83,301.06,51.73,15:16:54.796,8/28/14,1,1,4101.5424N, 8243.5732W,9.70,19450.80,9
-163.12,-8.87,-5.22,3.31,39.38,284.67,56.37,15:16:54.796,8/28/14,1,1,4101.5424N, 8243.5732W,9.25,19450.80,9
159.88,-13.80,-4.50,43.06,-24.62,321.54,54.05,15:16:55.0,8/28/14,1,1,4101.5424N, 8243.5742W,9.25,19447.00,9
127.49,-10.06,3.27,-4.26,17.72,316.42,51.73,15:16:55.203,8/28/14,1,1,4101.5424N, 8243.5751W,9.25,19443.10,9
98.65,-8.09,9.88,22.24,29.54,292.86,51.73,15:16:55.203,8/28/14,1,1,4101.5424N, 8243.5751W,9.27,19443.10,9
73.08,-4.18,5.35,39.28,-13.78,292.86,51.73,15:16:55.390,8/28/14,1,1,4101.5410N, 8243.5761W,9.27,19439.10,9
48.88,4.77,8.35,-17.51,18.71,275.46,51.73,15:16:55.390,8/28/14,1,1,4101.5410N, 8243.5761W,13.15,19439.10,9
25.66,3.23,5.69,27.92,40.37,269.31,56.37,15:16:55.609,8/28/14,1,1,4101.5405N, 8243.5771W,14.51,19435.40,9
0.94,-0.47,-0.93,28.87,-4.92,258.05,52.31,15:16:55.796,8/28/14,1,1,4101.5395N, 8243.5781W,14.51,19431.50,9
-27.00,-0.98,-1.78,11.83,8.86,258.05,51.73,15:16:55.796,8/28/14,1,1,4101.5395N, 8243.5781W,14.69,19431.50,9
-68.41,-0.96,2.65,18.45,29.54,247.81,52.89,15:16:56.0,8/28/14,1,1,4101.5385N, 8243.5791W,14.86,19431.50,9
-116.14,-3.06,1.21,26.03,17.72,250.88,52.89,15:16:56.187,8/28/14,1,1,4101.5380N, 8243.5800W,14.83,19431.50,9
-170.16,-0.22,-0.36,-3.31,21.66,232.45,52.89,15:16:56.406,8/28/14,1,1,4101.5371N, 8243.5800W,14.83,19420.40,9
