yaw, pitch, roll, rawX (accel), rawY, rawZ, tmp36, Time (HH:MM:SS), Date (MM/DD/YY),GPS Fix, Fix Quality, Latitude, Longitude, knots, altitude, # of satellite fixes
147.94,-5.30,-2.27,22.24,-9.85,233.47,52.31,15:55:48.984,8/28/14,1,1,4051.2939N, 8224.7392W,12.78,1889.10,6
147.67,-5.27,-2.23,20.35,-10.83,234.50,52.31,15:55:49.203,8/28/14,1,1,4051.2939N, 8224.7392W,12.78,1888.70,6
147.43,-5.33,-2.28,21.29,-9.85,234.50,56.37,15:55:49.203,8/28/14,1,1,4051.2939N, 8224.7392W,12.75,1888.70,6
147.26,-5.38,-2.35,22.24,-9.85,234.50,52.89,15:55:49.406,8/28/14,1,1,4051.2939N, 8224.7402W,12.75,1888.20,6
147.11,-5.48,-2.47,21.29,-9.85,234.50,52.89,15:55:49.406,8/28/14,1,1,4051.2939N, 8224.7402W,12.55,1888.20,6
146.93,-5.43,-2.46,23.19,-9.85,235.52,52.31,15:55:49.609,8/28/14,1,1,4051.2941N, 8224.7392W,12.59,1887.80,6
146.68,-5.37,-2.44,22.24,-9.85,235.52,52.31,15:55:49.796,8/28/14,1,1,4051.2941N, 8224.7402W,12.59,1887.20,6
146.36,-5.30,-2.45,22.24,-10.83,235.52,56.96,15:55:49.796,8/28/14,1,1,4051.2941N, 8224.7402W,12.55,1887.20,6
145.92,-5.29,-2.39,21.29,-8.86,236.54,54.05,15:55:50.0,8/28/14,1,1,4051.2941N, 8224.7402W,12.55,1886.60,6
145.37,-5.37,-2.37,21.29,-9.85,234.50,48.83,15:55:50.0,8/28/14,1,1,4051.2941N, 8224.7402W,12.55,1886.60,6
144.75,-5.46,-2.48,22.24,-8.86,235.52,52.31,15:55:50.203,8/28/14,1,1,4051.2946N, 8224.7402W,12.62,1886.00,6
144.12,-5.52,-2.53,21.29,-10.83,234.50,52.31,15:55:50.406,8/28/14,1,1,4051.2941N, 8224.7402W,12.62,1885.40,6
143.52,-5.55,-2.72,21.29,-10.83,235.52,56.96,15:55:50.406,8/28/14,1,1,4051.2941N, 8224.7402W,12.85,1885.40,6
142.94,-5.49,-2.74,21.29,-9.85,233.47,56.96,15:55:50.593,8/28/14,1,1,4051.2939N, 8224.7402W,13.05,1884.90,6
142.39,-5.41,-2.68,22.24,-10.83,233.47,48.83,15:55:50.796,8/28/14,1,1,4051.2934N, 8224.7392W,13.05,1884.20,6
141.93,-5.37,-2.66,22.24,-9.85,233.47,52.31,15:55:50.796,8/28/14,1,1,4051.2934N, 8224.7392W,13.31,1884.20,6
141.57,-5.32,-2.67,21.29,-10.83,233.47,52.89,15:55:51.0,8/28/14,1,1,4051.2927N, 8224.7382W,13.31,1883.80,6
141.29,-5.31,-2.58,20.35,-9.85,233.47,52.89,15:55:51.0,8/28/14,1,1,4051.2927N, 8224.7382W,13.38,1883.80,6
141.07,-5.32,-2.62,22.24,-8.86,237.57,56.96,15:55:51.203,8/28/14,1,1,4051.2922N, 8224.7382W,13.44,1883.40,6
140.88,-5.34,-2.64,20.35,-9.85,235.52,52.89,15:55:51.390,8/28/14,1,1,4051.2919N, 8224.7373W,13.44,1882.90,6
140.69,-5.28,-2.55,22.24,-9.85,235.52,52.31,15:55:51.390,8/28/14,1,1,4051.2919N, 8224.7373W,13.49,1882.90,6
140.51,-5.23,-2.53,23.19,-9.85,237.57,52.89,15:55:51.609,8/28/14,1,1,4051.2915N, 8224.7373W,13.49,1882.50,6
140.31,-5.22,-2.50,23.19,-9.85,236.54,52.89,15:55:51.609,8/28/14,1,1,4051.2915N, 8224.7373W,13.55,1882.50,6
140.09,-5.16,-2.38,21.29,-9.85,235.52,55.21,15:55:51.796,8/28/14,1,1,4051.2910N, 8224.7363W,13.56,1882.50,6
139.89,-5.09,-2.43,21.29,-9.85,233.47,56.96,15:55:52.0,8/28/14,1,1,4051.2902N, 8224.7363W,13.56,1881.70,6
139.68,-5.06,-2.46,23.19,-8.86,235.52,52.89,15:55:52.0,8/28/14,1,1,4051.2902N, 8224.7363W,13.58,1881.70,6
139.48,-4.98,-2.48,22.24,-10.83,235.52,52.89,15:55:52.187,8/28/14,1,1,4051.2897N, 8224.7353W,13.41,1881.30,6
139.32,-5.03,-2.59,21.29,-8.86,233.47,52.89,15:55:52.406,8/28/14,1,1,4051.2895N, 8224.7353W,13.41,1880.90,6
139.13,-5.01,-2.51,21.29,-9.85,234.50,54.05,15:55:52.406,8/28/14,1,1,4051.2895N, 8224.7353W,13.24,1880.90,6
138.92,-5.04,-2.45,22.24,-9.85,233.47,55.21,15:55:52.609,8/28/14,1,1,4051.2890N, 8224.7353W,13.24,1880.40,7
138.75,-5.08,-2.41,20.35,-9.85,230.40,52.89,15:55:52.609,8/28/14,1,1,4051.2890N, 8224.7353W,12.95,1880.40,7
138.61,-5.00,-2.45,22.24,-9.85,234.50,52.89,15:55:52.796,8/28/14,1,1,4051.2890N, 8224.7353W,12.70,1879.90,7
138.54,-4.87,-2.45,22.24,-9.85,236.54,52.89,15:55:52.984,8/28/14,1,1,4051.2888N, 8224.7353W,12.70,1879.40,7
138.53,-4.85,-2.58,22.24,-9.85,234.50,52.89,15:55:52.984,8/28/14,1,1,4051.2888N, 8224.7353W,12.48,1879.40,7
138.54,-4.98,-2.65,21.29,-10.83,234.50,55.79,15:55:53.203,8/28/14,1,1,4051.2888N, 8224.7353W,12.48,1878.80,7
138.58,-5.19,-2.65,20.35,-10.83,235.52,52.89,15:55:53.203,8/28/14,1,1,4051.2888N, 8224.7353W,12.41,1878.80,7
138.57,-5.17,-2.70,24.13,-10.83,236.54,52.89,15:55:53.406,8/28/14,1,1,4051.2888N, 8224.7353W,12.21,1878.30,7
138.50,-5.10,-2.62,21.29,-9.85,238.59,52.89,15:55:53.609,8/28/14,1,1,4051.2883N, 8224.7353W,12.21,1877.80,7
138.38,-5.05,-2.48,21.29,-10.83,238.59,52.89,15:55:53.609,8/28/14,1,1,4051.2883N, 8224.7353W,12.03,1877.80,7
138.26,-5.07,-2.35,22.24,-10.83,238.59,52.89,15:55:53.796,8/28/14,1,1,4051.2883N, 8224.7353W,12.00,1877.00,7
138.17,-5.13,-2.24,21.29,-10.83,235.52,57.54,15:55:54.0,8/28/14,1,1,4051.2883N, 8224.7353W,12.00,1876.50,7
138.09,-5.42,-2.26,21.29,-9.85,235.52,52.89,15:55:54.0,8/28/14,1,1,4051.2883N, 8224.7353W,11.78,1876.50,7
137.98,-5.53,-2.13,22.24,-10.83,232.45,52.89,15:55:54.203,8/28/14,1,1,4051.2883N, 8224.7353W,11.78,1875.90,7
137.86,-5.66,-2.15,21.29,-9.85,229.38,52.89,15:55:54.203,8/28/14,1,1,4051.2883N, 8224.7353W,11.71,1875.90,7
137.73,-5.63,-2.19,22.24,-9.85,231.42,52.89,15:55:54.406,8/28/14,1,1,4051.2883N, 8224.7353W,11.67,1875.40,7
137.57,-5.50,-2.12,20.35,-9.85,232.45,54.63,15:55:54.593,8/28/14,1,1,4051.2888N, 8224.7353W,11.67,1875.00,7
137.44,-5.41,-2.08,21.29,-7.88,237.57,52.89,15:55:54.593,8/28/14,1,1,4051.2888N, 8224.7353W,11.62,1875.00,7
137.26,-5.41,-2.19,21.29,-9.85,236.54,52.89,15:55:54.796,8/28/14,1,1,4051.2888N, 8224.7353W,11.62,1874.60,7
137.03,-5.45,-2.13,22.24,-7.88,238.59,52.89,15:55:54.796,8/28/14,1,1,4051.2888N, 8224.7353W,11.58,1874.60,7
136.71,-5.48,-2.13,21.29,-9.85,239.62,52.89,15:55:55.0,8/28/14,1,1,4051.2888N, 8224.7353W,11.60,1874.30,7
136.34,-5.45,-2.24,22.24,-10.83,235.52,56.96,15:55:55.203,8/28/14,1,1,4051.2888N, 8224.7353W,11.60,1874.00,7
135.99,-5.45,-2.13,21.29,-8.86,233.47,52.89,15:55:55.203,8/28/14,1,1,4051.2888N, 8224.7353W,11.61,1874.00,7
135.67,-5.40,-2.04,19.40,-8.86,232.45,52.89,15:55:55.390,8/28/14,1,1,4051.2890N, 8224.7353W,11.65,1873.60,7
135.37,-5.44,-2.07,21.29,-9.85,232.45,52.89,15:55:55.609,8/28/14,1,1,4051.2895N, 8224.7353W,11.65,1873.20,7
135.07,-5.27,-2.03,21.29,-5.91,234.50,52.89,15:55:55.609,8/28/14,1,1,4051.2895N, 8224.7353W,11.66,1873.20,7
134.88,-5.07,-1.91,20.35,-7.88,235.52,57.54,15:55:55.796,8/28/14,1,1,4051.2895N, 8224.7353W,11.66,1872.70,7
134.80,-4.90,-2.02,20.35,-8.86,232.45,54.05,15:55:55.796,8/28/14,1,1,4051.2895N, 8224.7353W,11.46,1872.70,7
134.83,-4.82,-2.03,21.29,-8.86,239.62,52.89,15:55:56.0,8/28/14,1,1,4051.2895N, 8224.7353W,11.40,1872.30,7
135.01,-4.78,-2.13,20.35,-9.85,240.64,52.89,15:55:56.187,8/28/14,1,1,4051.2895N, 8224.7363W,11.40,1871.90,7
135.34,-4.99,-2.37,19.40,-8.86,238.59,52.89,15:55:56.187,8/28/14,1,1,4051.2895N, 8224.7363W,11.35,1871.90,7
135.72,-5.02,-2.33,20.35,-8.86,239.62,52.31,15:55:56.406,8/28/14,1,1,4051.2897N, 8224.7363W,11.35,1871.50,7
136.17,-4.96,-2.12,19.40,-7.88,235.52,55.79,15:55:56.406,8/28/14,1,1,4051.2897N, 8224.7363W,11.40,1871.50,7
136.77,-5.10,-2.28,20.35,-9.85,235.52,52.89,15:55:56.609,8/28/14,1,1,4051.2897N, 8224.7363W,11.45,1871.10,7
137.48,-4.70,-2.21,19.40,-8.86,235.52,52.89,15:55:56.796,8/28/14,1,1,4051.2902N, 8224.7373W,11.45,1870.80,6
138.29,-4.51,-2.00,20.35,-8.86,235.52,52.89,15:55:56.796,8/28/14,1,1,4051.2902N, 8224.7373W,11.50,1870.80,6
139.30,-4.54,-2.28,18.45,-8.86,234.50,52.89,15:55:56.984,8/28/14,1,1,4051.2902N, 8224.7363W,11.71,1870.50,6
140.38,-4.43,-2.36,19.40,-7.88,234.50,49.41,15:55:57.203,8/28/14,1,1,4051.2897N, 8224.7363W,11.71,1870.20,6
141.45,-4.38,-2.52,18.45,-9.85,234.50,58.12,15:55:57.203,8/28/14,1,1,4051.2897N, 8224.7363W,11.87,1870.20,6
142.56,-4.60,-2.76,20.35,-11.82,233.47,52.89,15:55:57.406,8/28/14,1,1,4051.2897N, 8224.7363W,11.87,1869.90,6
143.68,-4.78,-2.71,22.24,-9.85,237.57,52.89,15:55:57.406,8/28/14,1,1,4051.2897N, 8224.7363W,11.93,1869.90,6
144.60,-4.59,-2.45,19.40,-8.86,233.47,52.89,15:55:57.609,8/28/14,1,1,4051.2895N, 8224.7363W,12.01,1869.60,6
145.47,-4.64,-2.32,21.29,-9.85,236.54,53.47,15:55:57.796,8/28/14,1,1,4051.2895N, 8224.7363W,12.01,1869.30,6
146.23,-4.42,-2.14,20.35,-9.85,234.50,56.96,15:55:57.796,8/28/14,1,1,4051.2895N, 8224.7363W,12.02,1869.30,6
146.97,-4.38,-1.95,20.35,-6.89,236.54,52.89,15:55:58.0,8/28/14,1,1,4051.2895N, 8224.7373W,12.02,1868.50,6
147.73,-4.35,-2.18,18.45,-8.86,234.50,52.89,15:55:58.0,8/28/14,1,1,4051.2895N, 8224.7373W,12.31,1868.50,6
148.48,-4.41,-2.29,20.35,-9.85,234.50,52.89,15:55:58.203,8/28/14,1,1,4051.2902N, 8224.7382W,12.34,1868.50,6
149.22,-4.39,-2.09,20.35,-9.85,236.54,52.89,15:55:58.406,8/28/14,1,1,4051.2902N, 8224.7382W,12.34,1867.60,6
150.03,-4.53,-2.06,19.40,-8.86,234.50,57.54,15:55:58.406,8/28/14,1,1,4051.2902N, 8224.7382W,12.77,1867.60,6
150.87,-4.79,-1.99,21.29,-9.85,237.57,54.05,15:55:58.593,8/28/14,1,1,4051.2910N, 8224.7392W,12.71,1867.10,6
151.66,-4.74,-1.74,18.45,-8.86,235.52,33.17,15:55:58.796,8/28/14,1,1,4051.2915N, 8224.7402W,12.71,1866.60,6
152.51,-4.96,-1.84,20.35,-9.85,236.54,32.59,15:55:58.796,8/28/14,1,1,4051.2915N, 8224.7402W,12.46,1866.60,6
153.38,-5.23,-2.10,19.40,-9.85,238.59,32.59,15:55:59.0,8/28/14,1,1,4051.2919N, 8224.7412W,12.46,1865.80,6
154.20,-5.07,-1.98,18.45,-7.88,236.54,28.53,15:55:59.0,8/28/14,1,1,4051.2919N, 8224.7412W,12.42,1865.80,6
155.06,-4.97,-1.99,18.45,-6.89,232.45,35.49,15:55:59.203,8/28/14,1,1,4051.2922N, 8224.7421W,12.36,1865.40,6
155.95,-4.96,-2.06,20.35,-7.88,230.40,30.27,15:55:59.390,8/28/14,1,1,4051.2922N, 8224.7421W,12.36,1865.00,6
156.74,-4.78,-1.77,17.51,-5.91,231.42,31.43,15:55:59.390,8/28/14,1,1,4051.2922N, 8224.7421W,12.29,1865.00,6
157.53,-4.94,-1.77,19.40,-6.89,233.47,32.01,15:55:59.609,8/28/14,1,1,4051.2919N, 8224.7421W,12.29,1864.40,6
158.38,-5.19,-2.04,18.45,-7.88,235.52,30.27,15:55:59.609,8/28/14,1,1,4051.2919N, 8224.7421W,12.30,1864.40,6
159.12,-5.22,-2.16,20.35,-7.88,235.52,34.91,15:55:59.796,8/28/14,1,1,4051.2919N, 8224.7421W,12.28,1864.00,6
159.76,-5.24,-2.19,18.45,-8.86,236.54,32.59,15:56:0.0,8/28/14,1,1,4051.2915N, 8224.7421W,12.28,1863.70,6
160.28,-5.21,-2.09,21.29,-8.86,240.64,33.75,15:56:0.0,8/28/14,1,1,4051.2915N, 8224.7421W,12.24,1863.70,6
160.76,-5.19,-1.90,19.40,-7.88,234.50,52.89,15:56:0.187,8/28/14,1,1,4051.2910N, 8224.7421W,12.23,1863.40,6
161.21,-5.32,-1.85,19.40,-7.88,237.57,52.89,15:56:0.406,8/28/14,1,1,4051.2910N, 8224.7412W,12.23,1863.00,6
161.66,-5.41,-2.06,21.29,-8.86,238.59,52.89,15:56:0.406,8/28/14,1,1,4051.2910N, 8224.7412W,12.20,1863.00,6
162.01,-5.28,-2.06,20.35,-8.86,233.47,53.47,15:56:0.609,8/28/14,1,1,4051.2907N, 8224.7412W,12.20,1862.60,6
162.24,-5.20,-1.98,20.35,-7.88,232.45,52.89,15:56:0.609,8/28/14,1,1,4051.2907N, 8224.7412W,12.18,1862.60,6
162.43,-5.23,-2.16,20.35,-7.88,230.40,52.89,15:56:0.796,8/28/14,1,1,4051.2907N, 8224.7421W,12.15,1861.80,6
162.59,-5.20,-2.44,20.35,-9.85,231.42,52.89,15:56:0.984,8/28/14,1,1,4051.2910N, 8224.7431W,12.15,1861.10,6
162.57,-5.03,-2.15,19.40,-7.88,235.52,52.31,15:56:0.984,8/28/14,1,1,4051.2910N, 8224.7431W,12.10,1861.10,6
162.36,-4.84,-1.75,21.29,-7.88,236.54,56.37,15:56:1.203,8/28/14,1,1,4051.2919N, 8224.7441W,12.10,1860.20,6
162.00,-4.69,-1.73,20.35,-9.85,235.52,53.47,15:56:1.203,8/28/14,1,1,4051.2919N, 8224.7441W,12.06,1860.20,6
161.64,-4.67,-1.64,22.24,-7.88,240.64,52.89,15:56:1.406,8/28/14,1,1,4051.2932N, 8224.7451W,12.00,1859.20,6
161.39,-4.51,-1.92,18.45,-8.86,234.50,52.89,15:56:1.609,8/28/14,1,1,4051.2941N, 8224.7480W,12.00,1858.30,6
161.23,-4.83,-2.13,21.29,-8.86,233.47,49.41,15:56:1.609,8/28/14,1,1,4051.2941N, 8224.7480W,11.81,1858.30,6
161.02,-4.74,-2.01,19.40,-8.86,232.45,57.54,15:56:1.796,8/28/14,1,1,4051.2954N, 8224.7490W,11.53,1857.40,6
160.84,-4.83,-2.02,21.29,-8.86,231.42,53.47,15:56:2.0,8/28/14,1,1,4051.2966N, 8224.7500W,11.53,1856.30,6
160.69,-4.81,-2.23,21.29,-9.85,230.40,52.89,15:56:2.0,8/28/14,1,1,4051.2966N, 8224.7500W,11.46,1856.30,6
160.55,-4.76,-1.99,20.35,-7.88,231.42,52.89,15:56:2.203,8/28/14,1,1,4051.2983N, 8224.7519W,11.46,1855.20,7
160.50,-4.83,-2.22,20.35,-7.88,232.45,52.31,15:56:2.203,8/28/14,1,1,4051.2983N, 8224.7519W,11.08,1855.20,7
160.47,-5.09,-2.42,20.35,-9.85,230.40,52.89,15:56:2.406,8/28/14,1,1,4051.2998N, 8224.7529W,10.55,1854.60,7
160.34,-5.18,-2.33,21.29,-8.86,234.50,57.54,15:56:2.593,8/28/14,1,1,4051.3015N, 8224.7548W,10.55,1854.00,6
160.18,-5.28,-2.45,20.35,-8.86,236.54,52.89,15:56:2.593,8/28/14,1,1,4051.3015N, 8224.7548W,10.02,1854.00,6
159.98,-5.40,-2.69,22.24,-9.85,238.59,52.89,15:56:2.796,8/28/14,1,1,4051.3022N, 8224.7548W,9.71,1853.60,6
159.64,-5.36,-2.64,20.35,-10.83,238.59,52.89,15:56:2.796,8/28/14,1,1,4051.3022N, 8224.7548W,9.71,1853.60,6
159.27,-5.44,-2.69,21.29,-9.85,235.52,52.89,15:56:3.0,8/28/14,1,1,4051.3029N, 8224.7558W,9.29,1853.20,6
158.81,-5.33,-2.64,21.29,-9.85,237.57,57.54,15:56:3.203,8/28/14,1,1,4051.3034N, 8224.7568W,9.29,1852.80,6
158.28,-5.23,-2.35,22.24,-7.88,235.52,52.89,15:56:3.203,8/28/14,1,1,4051.3034N, 8224.7568W,9.10,1852.80,6
157.74,-5.11,-2.19,22.24,-9.85,236.54,52.89,15:56:3.390,8/28/14,1,1,4051.3034N, 8224.7568W,9.06,1852.50,6
157.22,-5.17,-2.15,22.24,-7.88,235.52,52.89,15:56:3.609,8/28/14,1,1,4051.3029N, 8224.7568W,9.06,1852.00,6
156.65,-4.95,-2.24,19.40,-8.86,237.57,52.89,15:56:3.609,8/28/14,1,1,4051.3029N, 8224.7568W,9.02,1852.00,6
156.04,-5.17,-2.43,21.29,-10.83,235.52,57.54,15:56:3.796,8/28/14,1,1,4051.3029N, 8224.7568W,9.02,1851.60,6
155.29,-5.35,-2.15,21.29,-8.86,235.52,52.89,15:56:3.796,8/28/14,1,1,4051.3029N, 8224.7568W,8.95,1851.60,6
154.55,-5.70,-1.96,20.35,-7.88,235.52,52.89,15:56:4.0,8/28/14,1,1,4051.3022N, 8224.7568W,8.93,1850.90,6
153.74,-5.92,-2.02,23.19,-11.82,234.50,52.89,15:56:4.187,8/28/14,1,1,4051.3015N, 8224.7568W,8.93,1850.30,6
152.72,-5.47,-1.48,20.35,-7.88,232.45,52.89,15:56:4.187,8/28/14,1,1,4051.3015N, 8224.7568W,8.96,1850.30,6
151.67,-5.31,-1.42,20.35,-7.88,232.45,56.96,15:56:4.406,8/28/14,1,1,4051.3007N, 8224.7578W,8.96,1849.60,6
150.62,-5.25,-1.90,22.24,-9.85,230.40,57.54,15:56:4.406,8/28/14,1,1,4051.3007N, 8224.7578W,9.17,1849.60,6
149.44,-4.98,-1.83,21.29,-7.88,232.45,52.89,15:56:4.609,8/28/14,1,1,4051.2990N, 8224.7578W,9.46,1849.60,6
148.36,-4.84,-2.11,21.29,-7.88,233.47,35.49,15:56:4.796,8/28/14,1,1,4051.2983N, 8224.7578W,9.46,1848.10,6
147.45,-5.06,-3.01,20.35,-12.80,227.33,34.33,15:56:4.796,8/28/14,1,1,4051.2983N, 8224.7578W,9.44,1848.10,6
146.47,-5.30,-2.71,21.29,-9.85,234.50,34.33,15:56:4.984,8/28/14,1,1,4051.2976N, 8224.7578W,9.43,1847.50,6
145.58,-5.54,-2.52,20.35,-7.88,236.54,36.07,15:56:5.203,8/28/14,1,1,4051.2976N, 8224.7578W,9.43,1847.20,6
144.95,-6.28,-3.21,26.03,-12.80,235.52,41.87,15:56:5.203,8/28/14,1,1,4051.2976N, 8224.7578W,9.37,1847.20,6
144.27,-6.11,-3.22,23.19,-11.82,235.52,29.11,15:56:5.406,8/28/14,1,1,4051.2971N, 8224.7578W,9.37,1846.90,6
143.47,-5.51,-2.57,20.35,-8.86,234.50,30.27,15:56:5.406,8/28/14,1,1,4051.2971N, 8224.7578W,9.20,1846.90,6
142.80,-5.53,-2.61,23.19,-12.80,235.52,29.69,15:56:5.609,8/28/14,1,1,4051.2966N, 8224.7578W,9.18,1846.60,6
142.12,-5.36,-2.46,21.29,-10.83,234.50,33.17,15:56:5.796,8/28/14,1,1,4051.2963N, 8224.7578W,9.18,1846.20,6
141.48,-5.07,-1.89,21.29,-7.88,239.62,33.17,15:56:5.796,8/28/14,1,1,4051.2963N, 8224.7578W,9.16,1846.20,6
141.04,-5.12,-2.44,23.19,-12.80,232.45,31.43,15:56:6.0,8/28/14,1,1,4051.2958N, 8224.7568W,9.16,1846.00,6
140.65,-5.22,-2.75,22.24,-12.80,235.52,37.23,15:56:6.203,8/28/14,1,1,4051.2958N, 8224.7568W,9.13,1845.70,6
140.01,-4.80,-1.94,21.29,-11.82,237.57,52.89,15:56:6.203,8/28/14,1,1,4051.2958N, 8224.7568W,9.11,1845.70,6
139.03,-4.94,-1.47,21.29,-4.92,239.62,57.54,15:56:6.406,8/28/14,1,1,4051.2958N, 8224.7568W,9.11,1845.50,6
138.23,-5.78,-2.83,23.19,-13.78,233.47,53.47,15:56:6.406,8/28/14,1,1,4051.2958N, 8224.7568W,9.07,1845.50,6
137.51,-5.91,-3.42,23.19,-13.78,230.40,52.89,15:56:6.593,8/28/14,1,1,4051.2954N, 8224.7568W,9.09,1845.30,6
136.66,-5.30,-2.64,20.35,-5.91,233.47,52.89,15:56:6.796,8/28/14,1,1,4051.2954N, 8224.7568W,9.09,1845.00,6
136.06,-5.39,-3.16,23.19,-13.78,232.45,53.47,15:56:6.796,8/28/14,1,1,4051.2954N, 8224.7568W,9.10,1845.00,6
135.46,-5.37,-3.29,25.08,-13.78,233.47,53.47,15:56:7.0,8/28/14,1,1,4051.2951N, 8224.7568W,9.10,1844.80,6
134.72,-4.54,-2.36,17.51,-6.89,233.47,54.63,15:56:7.0,8/28/14,1,1,4051.2951N, 8224.7568W,9.12,1844.80,6
134.17,-5.04,-2.96,24.13,-13.78,236.54,55.79,15:56:7.203,8/28/14,1,1,4051.2951N, 8224.7568W,9.36,1844.80,6
133.65,-5.00,-2.63,22.24,-7.88,237.57,52.89,15:56:7.390,8/28/14,1,1,4051.2951N, 8224.7578W,9.40,1844.80,6
133.27,-5.11,-2.36,21.29,-9.85,234.50,52.89,15:56:7.609,8/28/14,1,1,4051.2946N, 8224.7578W,9.40,1844.00,6
133.20,-5.67,-2.84,20.35,-10.83,232.45,56.37,15:56:7.796,8/28/14,1,1,4051.2946N, 8224.7587W,9.40,1844.00,6
133.12,-5.68,-2.33,21.29,-7.88,237.57,53.47,15:56:8.0,8/28/14,1,1,4051.2946N, 8224.7597W,9.40,1843.30,6
133.12,-5.84,-2.62,22.24,-10.83,234.50,53.47,15:56:8.0,8/28/14,1,1,4051.2946N, 8224.7597W,9.20,1843.30,6
133.02,-5.68,-2.51,21.29,-11.82,232.45,53.47,15:56:8.187,8/28/14,1,1,4051.2941N, 8224.7607W,9.20,1842.80,6
132.97,-5.61,-1.86,22.24,-6.89,238.59,53.47,15:56:8.187,8/28/14,1,1,4051.2941N, 8224.7607W,9.24,1842.80,6
133.25,-5.23,-2.57,19.40,-10.83,233.47,57.54,15:56:8.406,8/28/14,1,1,4051.2941N, 8224.7617W,9.26,1842.60,6
133.67,-5.23,-3.13,24.13,-12.80,232.45,53.47,15:56:8.609,8/28/14,1,1,4051.2941N, 8224.7617W,9.26,1842.30,6
134.00,-4.69,-2.62,20.35,-7.88,235.52,53.47,15:56:8.609,8/28/14,1,1,4051.2941N, 8224.7617W,9.25,1842.30,6
134.55,-4.92,-2.56,23.19,-10.83,232.45,53.47,15:56:8.796,8/28/14,1,1,4051.2941N, 8224.7626W,9.25,1841.90,6
135.21,-5.15,-2.78,23.19,-12.80,232.45,53.47,15:56:8.796,8/28/14,1,1,4051.2941N, 8224.7626W,9.19,1841.90,6
135.72,-5.15,-2.10,21.29,-7.88,233.47,50.57,15:56:8.984,8/28/14,1,1,4051.2946N, 8224.7636W,8.98,1841.40,6
136.19,-5.41,-1.98,22.24,-8.86,234.50,54.05,15:56:9.203,8/28/14,1,1,4051.2951N, 8224.7646W,8.98,1840.90,6
136.67,-5.76,-2.45,23.19,-12.80,235.52,53.47,15:56:9.203,8/28/14,1,1,4051.2951N, 8224.7646W,8.79,1840.90,6
137.06,-5.62,-2.38,22.24,-9.85,235.52,53.47,15:56:9.406,8/28/14,1,1,4051.2951N, 8224.7666W,8.59,1840.50,6
137.38,-5.40,-2.31,22.24,-6.89,237.57,53.47,15:56:9.609,8/28/14,1,1,4051.2954N, 8224.7666W,8.59,1840.00,6
137.70,-5.43,-2.57,23.19,-11.82,234.50,53.47,15:56:9.609,8/28/14,1,1,4051.2954N, 8224.7666W,8.37,1840.00,6
137.92,-5.31,-2.58,22.24,-10.83,235.52,54.63,15:56:9.796,8/28/14,1,1,4051.2958N, 8224.7675W,8.37,1839.40,6
138.07,-5.19,-2.41,21.29,-9.85,235.52,53.47,15:56:9.796,8/28/14,1,1,4051.2958N, 8224.7675W,8.11,1839.40,6
138.27,-5.36,-2.56,23.19,-10.83,234.50,53.47,15:56:10.0,8/28/14,1,1,4051.2958N, 8224.7685W,7.95,1838.80,6
138.44,-5.36,-2.52,22.24,-10.83,235.52,53.47,15:56:10.203,8/28/14,1,1,4051.2963N, 8224.7695W,7.95,1838.30,6
138.52,-5.25,-2.31,21.29,-8.86,234.50,54.05,15:56:10.203,8/28/14,1,1,4051.2963N, 8224.7695W,7.88,1838.30,6
138.58,-5.18,-2.26,21.29,-10.83,234.50,57.54,15:56:10.406,8/28/14,1,1,4051.2966N, 8224.7705W,7.88,1837.60,6
138.65,-5.13,-2.04,21.29,-9.85,233.47,53.47,15:56:10.406,8/28/14,1,1,4051.2966N, 8224.7705W,7.87,1837.60,6
138.87,-5.23,-2.14,21.29,-8.86,234.50,53.47,15:56:10.593,8/28/14,1,1,4051.2966N, 8224.7705W,7.83,1837.10,6
139.19,-5.33,-2.50,22.24,-11.82,235.52,53.47,15:56:10.796,8/28/14,1,1,4051.2966N, 8224.7705W,7.83,1836.60,6
139.47,-5.17,-2.45,23.19,-7.88,236.54,53.47,15:56:10.796,8/28/14,1,1,4051.2966N, 8224.7705W,7.78,1836.60,6
139.74,-5.20,-2.52,22.24,-8.86,236.54,53.47,15:56:11.0,8/28/14,1,1,4051.2966N, 8224.7705W,7.75,1836.10,6
140.00,-5.24,-2.67,21.29,-11.82,234.50,57.54,15:56:11.203,8/28/14,1,1,4051.2966N, 8224.7705W,7.75,1835.70,6
140.12,-5.03,-2.42,20.35,-7.88,236.54,53.47,15:56:11.203,8/28/14,1,1,4051.2966N, 8224.7705W,7.93,1835.70,6
140.15,-4.95,-2.26,22.24,-9.85,235.52,53.47,15:56:11.390,8/28/14,1,1,4051.2963N, 8224.7714W,7.93,1835.20,6
140.20,-5.10,-2.51,23.19,-11.82,235.52,53.47,15:56:11.390,8/28/14,1,1,4051.2963N, 8224.7714W,7.98,1835.20,6
140.23,-5.15,-2.53,21.29,-9.85,235.52,53.47,15:56:11.609,8/28/14,1,1,4051.2958N, 8224.7714W,8.05,1834.80,6
140.30,-5.17,-2.51,20.35,-8.86,234.50,57.54,15:56:11.796,8/28/14,1,1,4051.2954N, 8224.7714W,8.05,1834.30,6
140.43,-5.32,-2.65,22.24,-12.80,234.50,53.47,15:56:11.796,8/28/14,1,1,4051.2954N, 8224.7714W,8.09,1834.30,6
